"Year","Chamber","distcyc","Democrat","Republican","dem_rid","dem_fec_cand_id","dem_fec_comm_id","rep_rid","rep_fec_cand_id","rep_fec_comm_id","dem_vote_share","dem_pres_vs","dem_diff","incumbency_status","dem_composite","rep_composite","dem_cces_voter_perceptions","rep_cces_voter_perceptions","dem_cfscore","rep_cfscore","dem_dwdime","rep_dwdime","dem_dwnom","rep_dwnom","dem_contrib_cfscore","rep_contrib_cfscore","dem_contrib_dwnom","rep_contrib_dwnom","dem_hall_snyder","rep_hall_snyder","dem_ggum","rep_ggum","dem_shor_mcarty_state_leg","rep_shor_mcarty_state_leg","dem_bailey_bridge","rep_bailey_bridge","dem_web_text_score","rep_web_text_score","dem_meisels_text_score","rep_meisels_text_score","dem_twitter_score","rep_twitter_score","dem_pac_mod_nyt","rep_pac_mod_nyt","dem_pac_mod_nyt_24","rep_pac_mod_nyt_24","dem_pac_prog_nyt","dem_pac_prog_nyt_24","dem_tenure","rep_tenure","turnout_rate_dem","turnout_rate_rep","turnout_rate_ind","dem_total_receipts","rep_total_receipts","dem_total_pac_contribs","dem_total_indiv_unitemized","dem_total_indiv_contrib","dem_total_contribs_from_self","dem_total_disbursements","dem_cand_gender","rep_total_receipts.1","rep_total_pac_contribs","rep_total_indiv_unitemized","rep_total_indiv_contrib","rep_total_contribs_from_self","rep_total_disbursements","rep_cand_gender","split_ticket_war","GEM_WAR","nyt_mod"
2018,"House","2018_NJ_12","Bonnie Watson Coleman","Daryl Kipnis","cand186718","H4NJ12149","C00558437","cand145611","H8NJ12108","H8NJ12108",0.687,0.671,0.0158112927191679,"Dem Incumbent",-4.482,1.698,-1.435,0.219,-0.914,0.848,-1.408,NA,-1.58,NA,NA,NA,NA,NA,-1.037,0.634,-1.78,NA,-1.474,NA,-1.371,NA,-0.837,0.019,-1.22,NA,-1.054,NA,"nonmod","nonmod","nonmod","nonmod","prog","nonprog",9,0,0.692038250651189,0.673245870914841,0.428901985158116,916386.21,24783.35,438175,84313.99,392514.46,0,846026.64,"F",24783.35,100,8450,15733.35,0,24708.35,"M",2.95,-0.0254511,NA
2018,"House","2018_NM_01","Deb Haaland","Janice Arnold-Jones","cand140671","H8NM01331","C00639054","cand141178","H8NM01372","C00649848",0.619,0.595,0.024467463831183,"Rep Incumbent",-4.094,2.313,-1.317,0.837,-1.056,0.993,-0.979,0.846,-0.937,NA,-0.997,NA,-0.755,NA,-1.058,0.919,-1.153,NA,NA,NA,-1.274,NA,-1.317,-0.053,NA,NA,-1.483,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",-1,0,0.721514510373575,0.684050620197861,0.470786017889996,2207240.87,319022.65,351515.27,394870.94,1412844.81,3005,2187367.02,"F",319022.65,20000,68055.36,226674.07,3596.6,319022.65,"F",0.9,-0.001736435,NA
2018,"House","2018_NM_02","Xochitl Torres Small","Yvette Herrell","cand144136","H8NM02248","C00666149","cand141650","H8NM02156","C00655571",0.509,0.443,0.066339743847111,"Open Seat",-2.715,5.456,-1.335,1.237,-1.04,1.151,-0.54,2.068,-0.525,2.154,NA,1.158,NA,2.207,-1.043,1.348,-0.305,NA,NA,NA,-0.527,NA,-0.478,1.541,NA,NA,-1.139,NA,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",-1,-2,0.618279078273592,0.631018302792558,0.346229316151706,4810435.04,1511999.34,646348.48,938442.63,2924493.42,0,4641990.04,"F",1511999.34,293397.66,166705.93,1036739.23,6564.98,1341381.29,"F",-3.8,0.009160005,NA
2018,"House","2018_NM_03","Ben Ray Lujan","Jerald McFall","cand1059","H8NM03196","C00443689","cand142076","H6NM03059","C00575084",0.67,0.585,0.085044208817587,"Dem Incumbent",-3.616,2.73,-1.288,0.283,-0.958,0.963,-0.993,NA,-1.039,NA,-0.921,NA,NA,NA,-0.99,0.942,-1.14,NA,-1.496,NA,-1.299,NA,-0.839,0.804,-0.676,NA,-0.689,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",11,0,0.648127908066077,0.631273976179477,0.349152751437779,1963783.67,0,1341835.84,89807.04,508677.25,0,2352262.18,"M",0,0,0,0,0,0,"M",-3.55,0.00095061,NA
2018,"House","2018_NY_01","Perry Gershon","Lee Zeldin","cand141661","H8NY01155","C00650457","cand55705","H8NY01148","C00552547",0.479,0.436,0.043334726497839,"Rep Incumbent",-3.396,2.551,-1.158,1.313,-0.916,0.814,-1.003,0.924,NA,0.84,NA,NA,NA,NA,-1.077,0.694,NA,0.704,NA,0.104,NA,0.592,-0.709,-0.16,NA,NA,NA,1.489,"mod","mod","nonmod","nonmod","nonprog","nonprog",0,3,0.659943999788678,0.632469090120322,0.49796660477607,5075781.84,4485878.94,171942.62,363526.16,2235424.5,580996.63,5075628.25,"M",4485878.94,1172689.04,776251.55,2083374.96,0,4834395.99,"M",0.3,0.008025255,NA
2018,"House","2018_NY_02","Liuba Grechen Shirley","Peter King","cand144142","H8NY02104","C00657015","cand1314","H2NY03089","C00272211",0.469,0.453,0.015890989915074,"Rep Incumbent",-3.953,1.71,-1.47,1.207,-1.071,0.067,-0.987,0.425,NA,0.504,-1.087,0.659,NA,0.695,-1.091,-0.162,NA,0.439,NA,NA,NA,0.727,-1.137,0.266,NA,0.383,NA,0.755,"nonmod","mod","nonmod","nonmod","nonprog","nonprog",0,12,0.585494057724958,0.607534717855003,0.442093926979154,1979326.23,1335477.48,120199.76,562748.11,1268137.67,0,1960531.45,"U",1335477.48,528400,105291.07,687008,0,3183657.13,"M",2.1,-0.0297099,NA
2018,"House","2018_NY_03","Tom Suozzi","Dan DeBono","cand134809","H6NY03247","C00607200","cand141664","H8NY03151","C00651497",0.59,0.531,0.0587891149999999,"Dem Incumbent",-2.666,2.032,-0.811,0.648,-0.624,0.593,-0.616,0.65,-0.659,NA,-0.89,0.766,-0.856,0.792,-0.695,0.496,-0.833,NA,NA,NA,-0.827,NA,-0.528,0.647,-0.831,NA,-0.449,NA,"mod","nonmod","mod","nonmod","nonprog","nonprog",0,0,0.606123298054838,0.589473331153204,0.445456801228269,2741694.89,454278.18,840784.42,74758.71,1775583.33,0,1483584.61,"M",454278.18,9500,46607.79,365153,32000,454227.34,"M",-1.75,0.002858925,NA
2018,"House","2018_NY_04","Kathleen Rice","Ameer Benno","cand143482","H4NY04075","C00555813","cand145382","H8NY04084","C00675587",0.613,0.549,0.0643460969999999,"Dem Incumbent",-2.977,1.084,-0.899,-0.146,-0.529,0.522,-0.726,NA,-0.81,NA,-0.957,0.554,-0.734,NA,-0.575,0.471,-0.982,NA,NA,NA,-0.899,NA,-0.858,0.446,-0.824,NA,-0.968,NA,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",1,0,0.606154379623403,0.594161162282205,0.439379466798574,1434531.95,50169,496850,88911.3,676539.79,0,1626663.42,"F",50169,0,4964,24905,300,50315.21,"M",-1,0.006389135,NA
2018,"House","2018_NY_09","Yvette Clarke","Lutchi Gayot","cand194619","H4NY11138","C00415331","cand144729","H8NY09174","C00673244",0.908,0.853,0.054578722647216,"Dem Incumbent",-4.496,-2.688,-1.423,0.119,-0.85,-1.406,-1.447,NA,-1.607,NA,-0.784,-1.205,-1.43,-0.864,-0.99,-0.97,-1.67,NA,NA,NA,-1.314,NA,-1.192,-0.295,NA,NA,-1.159,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",6,0,0.530499837883925,0.346213350439606,0.274562919926574,1092047.31,3875,632868.75,85056.67,372325,0,1111543.25,"F",3875,0,225,250,0,3609.13,"U",-1.3,0.0288519,NA
2018,"House","2018_NY_10","Jerrold Nadler","Naomi Levin","cand1316","H2NY17071","C00290825","cand144730","H8NY10099","C00672360",0.821,0.806,0.0154689104663189,"Dem Incumbent",-4.192,1.597,-1.311,-0.24,-0.855,0.756,-1.323,0.915,-1.363,NA,-0.844,0.801,-0.845,0.961,-0.959,0.772,-1.509,NA,NA,NA,-1.947,NA,-0.707,-0.013,-1.089,-0.077,-1.301,NA,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",12,0,0.618287158392816,0.403789252648659,0.358990547042965,1471204.74,82474,595359.5,126597.36,677269.9,0,1544540.69,"M",82474,1000,13147,67467,860,79218.12,"F",2.2,0.0035237,NA
2018,"House","2018_NY_11","Max Rose","Dan Donovan","cand141665","H8NY11113","C00652248","cand142080","H6NY11174","C00571869",0.532,0.45,0.082368872343985,"Rep Incumbent",-2.739,0.778,-0.923,0.925,-0.911,0.173,-0.577,0.476,-0.556,0.426,-0.91,NA,-0.424,NA,-0.968,0.135,-0.36,0.272,NA,NA,-0.776,0.28,-0.929,0.54,-0.65,-1.651,-1.139,0.54,"mod","mod","nonmod","nonmod","nonprog","nonprog",-1,0,0.527041629877575,0.53526226210738,0.34559952289971,4679140.33,2605455.11,303844.72,532814.03,3222119.24,537.6,4441148.2,"M",2605455.11,1077087.33,74300,1394816.88,0,2694356.32,"M",-4.15,0.04258415,NA
2018,"House","2018_NY_12","Carolyn Maloney","Eliot Rabin","cand13182","H2NY14037","C00273169","cand146308","H8NY12145","C00680900",0.877,0.861,0.01617245719634,"Dem Incumbent",-3.559,-0.388,-1.264,-0.746,-0.677,0.335,-1.102,NA,-1.071,NA,-0.69,0.367,-0.904,NA,-0.784,-0.207,-1.239,NA,NA,NA,-1.246,NA,-1.017,NA,-0.837,NA,-1.082,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",12,0,0.703110723014669,0.501601537475977,0.471071752951862,2057782.1,35701.57,882687.07,91712.63,1080287.77,0,2407391.51,"F",35701.57,0,1731.4,8581.46,24358.36,35435.16,"M",2.4,0.01402535,NA
2018,"House","2018_NY_13","Adriano Espaillat","Jineea Butler","cand85184","H2NY13096","C00593525","cand145243","H8NY13150","C00673996",0.946,0.945,0.00104394045285705,"Dem Incumbent",-4.033,NA,-1.164,NA,-0.687,NA,-1.344,NA,-1.434,NA,-0.844,NA,-0.756,NA,-0.944,NA,-1.751,NA,-1.781,NA,-1.581,NA,-0.449,NA,NA,NA,-1.114,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",10,0,0.518588850753492,0.349950849599775,0.297735962216058,729551.63,5927.73,335007.75,17108.18,374114.69,0,464364.58,"M",5927.73,0,0,0,5927.73,5826,"U",0.25,0.03867255,NA
2018,"House","2018_NY_14","Alexandria Ocasio-Cortez","Anthony Pappas","cand140679","H8NY15148","C00639591","cand146310","H8NY14133","H8NY14133",0.852,0.797,0.0547449042618899,"Rep Incumbent",-4.76,-0.547,-1.829,-0.311,-1.24,-0.065,-0.963,NA,-0.905,NA,-1.246,0.088,-0.77,NA,-1.195,-0.181,-2.055,NA,NA,NA,-1.781,NA,-1.243,NA,-0.973,NA,-1.463,NA,"nonmod","nonmod","nonmod","nonmod","prog","prog",-1,0,0.483834161215758,0.40105085833467,0.283317016196905,2147896.37,8161,77617.63,1295932.58,749453.48,0,1782301.81,"F",8161,0,6226,8161,0,2500,"M",-4.55,0.001055785,NA
2018,"House","2018_NY_15","Jose Serrano","Jason Gonzalez","cand1222","H0NY18065","C00240986","cand146311","H8NY15155","H8NY15155",0.96,0.95,0.00986088190385104,"Dem Incumbent",-3.932,NA,-0.829,NA,-0.702,NA,-1.366,NA,-1.324,NA,-0.608,NA,-1.186,NA,-0.926,NA,-1.477,NA,-1.876,NA,-1.807,NA,-0.54,NA,NA,NA,-0.725,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",14,0,0.474768468039466,0.361850443599493,0.265162796313438,261011.19,0,192562.25,3650.39,64778.55,0,238235.31,"M",0,0,0,0,0,0,"M",-6.05,0.06365215,NA
2018,"House","2018_NY_18","Sean Patrick Maloney","James O'Donnell","cand1318","H2NY22139","C00512426","cand144143","H8NY18274","H8NY18274",0.555,0.525,0.029708087075068,"Dem Incumbent",-3.104,1.351,-1.14,NA,-1.019,0.369,-0.747,0.634,-0.71,NA,NA,0.65,NA,0.631,-0.979,0.224,-0.838,NA,NA,NA,-0.973,NA,-0.544,0.06,-0.67,NA,-1.236,NA,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",2,0,0.67507200488298,0.664737761454741,0.523942172629851,2710573.59,376821,832020.51,268013.08,1479594.33,0,4431885.61,"M",376821,5000,220,287551,0,281216.14,"M",-0.4,0.0251888,NA
2018,"House","2018_NY_19","Antonio Delgado","John Faso","cand140681","H8NY19181","C00633859","cand84735","H6NY19169","C00580415",0.527,0.464,0.062714539,"Rep Incumbent",-3.178,1.405,-1.276,0.995,-1.053,0.563,-0.714,0.58,-0.695,0.443,-1.069,0.671,NA,0.762,-1.02,0.416,-0.513,0.206,NA,0.152,-0.724,0.262,-0.695,-0.04,NA,-0.145,-1.127,0.134,"mod","mod","nonmod","nonmod","nonprog","nonprog",-1,9,0.735322814451383,0.701926293064129,0.551326335557866,9244751.44,3983152.54,466936.19,1410333.56,6733489.58,0,9166151,"M",3983152.54,1327695.87,208862.86,2069315.67,0,3909694.97,"M",-1.2,0.0371121,NA
2018,"House","2018_NY_20","Paul Tonko","Francis Vitollo","cand1061","H8NY21203","C00450049","cand137596","H6NY20209","C00613174",0.665,0.571,0.0940305225505791,"Dem Incumbent",-3.396,NA,-1.099,NA,-0.813,NA,-1.134,NA,-1.141,NA,-0.744,NA,-0.743,NA,-0.872,NA,-1.352,NA,-1.354,NA,-1.318,NA,-0.314,NA,-0.757,NA,-0.737,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",9,0,0.678885093204411,0.676064232543046,0.551040894142676,1340028.19,0,862228.46,170034.53,303166.56,0,1243529.49,"M",0,0,0,0,0,0,"M",-2.8,0.01355235,NA
2018,"House","2018_NY_21","Tedra Cobb","Elise Stefanik","cand141189","H8NY21245","C00649061","cand161330","H4NY21079","C00547893",0.431,0.426,0.004556754051395,"Rep Incumbent",-3.719,2.357,-1.099,1.125,-1.161,1.032,-0.881,0.919,NA,0.618,-1.082,1.02,-0.776,0.754,-1.111,1.068,NA,0.347,NA,NA,NA,0.332,-1.007,-0.147,-1.212,-0.078,NA,1.104,"mod","mod","nonmod","mod","nonprog","nonprog",0,1,0.655668194232283,0.652517842143112,0.48386890982994,1547983.57,2808067.15,98247.33,395151.72,1039121.04,3990.37,1508662.13,"F",2808067.15,1452446.68,132866.23,938967.72,0,2998027.64,"F",4.85,-0.0412716,NA
2018,"House","2018_NY_22","Anthony Brindisi","Claudia Tenney","cand141191","H8NY22151","C00648725","cand84800","H4NY22051","C00561183",0.509,0.418,0.09091188530306,"Rep Incumbent",-2.335,3.344,-0.723,1.143,-0.992,1.087,-0.515,1.071,-0.503,1.001,-0.867,1.202,-0.388,1.112,-0.943,1.014,-0.156,0.524,-0.878,0.565,-0.325,0.55,-0.748,1.322,-0.682,0.778,-0.794,0.593,"mod","mod","nonmod","nonmod","nonprog","nonprog",2,3,0.684312234461878,0.701121609567544,0.536376709754384,4641923.14,3224310.49,777632.35,1008545.05,2548105.35,0,4637060.53,"M",3224310.49,1347420.95,214341.67,1008777.35,0,3157401.18,"F",-3.7,0.04650305,NA
2018,"House","2018_NY_23","Tracy Mitrano","Tom Reed","cand141946","H8NY23183","C00654525","cand1092","H0NY29054","C00464032",0.458,0.421,0.036563838421677,"Rep Incumbent",-3.724,2.01,-1.223,1.125,-1.159,0.413,-1.027,0.667,NA,0.528,-1.128,NA,-0.459,NA,-1.176,0.481,NA,0.495,NA,NA,NA,0.4,-1.062,1.03,-0.882,0.007,NA,0.52,"nonmod","mod","nonmod","nonmod","nonprog","nonprog",0,3,0.669767916588154,0.682623793763342,0.491794355166306,1775877.64,3451733.62,43105.04,511101.23,1207381.65,0,1756495.37,"F",3451733.62,1867791.19,95011.59,1445773.6,0,3532949.79,"M",1.05,-0.006126225,NA
2018,"House","2018_NY_24","Dana Balter","John Katko","cand142598","H8NY24090","C00655183","cand186744","H4NY24073","C00556365",0.474,0.519,-0.045319836,"Rep Incumbent",-3.839,1.452,-1.393,0.86,-1.105,0.482,-0.831,0.524,NA,0.323,NA,NA,NA,NA,-1.096,0.543,NA,0.29,NA,NA,NA,0.167,-1.219,0.114,-1.252,-0.06,NA,0.455,"mod","mod","nonmod","nonmod","prog","nonprog",0,1,0.660116260139244,0.674303008880838,0.484929175128294,2735634.41,2778978.81,213920.92,612961.04,1734995.34,0,2711648.99,"F",2778978.81,1368990.79,86971.31,919985.78,0,3016492.01,"M",9.45,-0.09626125,NA
2018,"House","2018_NY_25","Joe Morelle","Jim Maxwell","cand145245","H8NY25105","C00675108","cand144148","H8NY25097","C00666164",0.59,0.587,0.00283628416919801,"Rep Incumbent",-3.321,2.228,-0.999,0.872,-0.571,0.566,-0.932,0.807,-0.922,NA,-0.695,NA,-0.83,NA,-0.703,0.865,-0.816,NA,-1.338,NA,-0.839,NA,-1.327,0.38,NA,NA,-0.964,NA,"mod","nonmod","mod","nonmod","nonprog","nonprog",10,0,0.672154483402369,0.694377477404267,0.548787379706775,1896368.05,994644.64,863575,91752.53,930719.45,0,1837132.63,"M",994644.64,27000,55058.58,424388.4,1000,992387.55,"M",3.4,-0.03280805,NA
2018,"House","2018_NY_26","Brian Higgins","Renee Zeno","cand942","H4NY27076","C00401034","cand145885","H8NY26137","C00679050",0.733,0.603,0.130418887,"Dem Incumbent",-2.638,NA,-0.982,NA,-0.432,NA,-0.881,NA,-0.976,NA,-0.458,NA,-0.84,NA,-0.669,NA,-1.075,NA,-0.875,NA,-0.605,NA,-0.577,NA,-0.699,NA,-0.551,NA,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",9,0,0.612694406977138,0.619424073987575,0.43051876211646,1084457.42,100,664914.77,47690.93,368735.14,0,909973.56,"M",100,0,0,100,0,0,"F",-6.7,0.0432329,NA
2018,"House","2018_NY_27","Nate McMurray","Chris Collins","cand144150","H8NY27176","C00666453","cand55939","H8NY29032","C00520379",0.498,0.371,0.127053401622464,"Rep Incumbent",-3.533,2.632,-0.999,1.095,-1.04,0.613,-0.869,0.874,NA,0.743,NA,0.662,NA,0.818,-1.034,0.56,NA,0.703,NA,NA,NA,0.728,-1.181,0.914,-1.016,0.781,NA,0.268,"mod","mod","nonmod","nonmod","nonprog","nonprog",0,2,NA,NA,NA,1387653.64,1321298.41,151065,527391.94,629591.23,1900,1364110.33,"M",1321298.41,713417.8,18280,380338.83,0,1816058.98,"M",-7.8,-0.007391245,NA
2018,"House","2018_NC_01","GK Butterfield","Roger Allison","cand906","H4NC01046","C00401190","cand144697","H8NC01104","C00670828",0.698,0.689,0.00947620793985504,"Dem Incumbent",-3.104,3.96,-1.088,0.766,-0.684,1.466,-1.068,NA,-1.112,NA,-0.91,1.518,-0.725,NA,-0.822,1.43,-1.095,NA,NA,NA,-0.973,NA,-0.471,0.587,NA,0.165,-0.672,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",8,0,0.640929618410395,0.64530774335584,0.563091606809013,772055.3,30384.46,657650,9890.35,93005.45,0,904443.55,"M",30384.46,550,11754.16,16555.3,145,30384.46,"M",1.95,-0.02905045,NA
2018,"House","2018_NC_02","Linda Coleman","George Holding","cand142556","H8NC02110","C00658286","cand43321","H2NC13110","C00499236",0.472,0.45,0.021906449018628,"Rep Incumbent",-3.579,4.006,-1.117,1.325,-1.048,0.832,-0.923,1.347,NA,1.345,-0.946,NA,-1.123,NA,-1.103,0.852,NA,1.112,-0.791,NA,NA,1.109,-1.216,1.233,-1.004,1.234,NA,0.787,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",6,2,0.711805030841725,0.694635892130685,0.632425804693718,1727747.61,3045693.79,246524.73,585037.7,786215.08,69,1616405.72,"F",3045693.79,1693212.65,42658.47,1182887.66,0,3021113.67,"M",-0.55,0.01441605,NA
2018,"House","2018_NC_04","David Price","Steve Von Loor","cand750","H6NC04037","C00195628","cand141633","H8NC04090","C00653535",0.751,0.707,0.0436919989426321,"Dem Incumbent",-3.204,NA,-1.158,NA,-0.923,NA,-0.984,NA,-0.963,NA,-0.847,NA,-0.699,NA,-0.884,NA,-1.185,NA,NA,NA,-0.49,NA,-0.841,NA,-0.899,NA,-0.721,NA,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",15,0,0.758711804266724,0.674032329823521,0.673007646196124,920457.88,0,492500,81916.78,344672.86,0,969570.88,"M",0,0,0,0,0,0,"M",-1.25,-0.01672215,NA
2018,"House","2018_NC_05","DD Adams","Virginia Foxx","cand140658","H8NC05063","C00637785","cand944","H4NC05146","C00386748",0.43,0.409,0.02065208552526,"Rep Incumbent",-3.537,4.103,-0.787,1.525,-1.109,0.829,-1.109,1.361,NA,1.393,NA,0.91,NA,1.332,-1,0.848,NA,1.203,NA,1.284,NA,1.289,-0.769,1.237,NA,0.648,NA,0.925,"nonmod","mod","nonmod","mod","nonprog","nonprog",0,10,0.67333115123743,0.675963599311338,0.586529723427239,386150.07,2355772.98,38216.6,125740.67,215018.87,1473.93,357042.77,"F",2355772.98,1053044.15,53887.52,1247509.46,0,2355935.62,"F",-0.35,0.0192172,NA
2018,"House","2018_NC_06","Ryan Watts","Mark Walker","cand141162","H8NC06079","C00649194","cand132947","H4NC06052","C00543231",0.435,0.425,0.009839639893093,"Rep Incumbent",-2.985,4.542,-0.028,1.496,-1.227,1.035,-1.065,1.405,NA,1.435,NA,1.07,NA,1.551,-1.135,1.104,NA,1.21,NA,NA,NA,1.285,-0.581,1.346,-0.68,1.02,NA,1.245,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,1,0.642866351312488,0.663805294716597,0.557621428942223,340125.01,1328330.9,10600,118161.59,195483.81,15462.94,312666.41,"M",1328330.9,598735.88,25331.99,317255,0,820098.14,"M",0.8,-0.00503817,NA
2018,"House","2018_NC_07","Kyle Horton","David Rouzer","cand141163","H8NC07101","C00639773","cand43240","H2NC07096","C00501643",0.435,0.409,0.026221702377479,"Rep Incumbent",-3.22,3.923,-0.317,1.113,-1.166,0.907,-0.957,1.338,NA,1.252,NA,NA,NA,NA,-1.056,0.945,NA,1.099,NA,1.482,NA,1.071,-1.051,1.463,NA,0.442,NA,0.828,"nonmod","mod","nonmod","mod","nonprog","nonprog",0,4,0.668131207243629,0.653015114127082,0.575562938899947,874716.59,1569866.26,23410.76,367504.61,483440.34,0,873387.91,"F",1569866.26,908250,20993.8,630140.71,0,1399071.35,"M",-0.2,-0.001359045,NA
2018,"House","2018_NC_08","Frank McNeill","Richard Hudson","cand144113","H8NC08083","C00663849","cand43257","H2NC08185","C00504522",0.447,0.423,0.023612998540237,"Rep Incumbent",-2.443,3.965,-0.534,1.154,-0.821,0.94,-0.687,1.255,NA,1.147,-0.839,0.861,-0.739,1.231,-0.724,1.055,NA,1.107,NA,NA,NA,1.011,-0.581,NA,NA,1.316,NA,1.031,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",0,2,0.65350042588666,0.675583624675764,0.597214064608302,713853.16,2503543.48,38115.75,64989.58,549382.56,0,713853.16,"M",2503543.48,1450229.15,45280.95,907524.4,0,2142318.5,"M",-0.65,-0.004362075,NA
2018,"House","2018_NC_09","Dan McCready","Mark Harris","cand141165","H8NC09123","C00641381","cand137074","H6NC09200","C00649236",0.498,0.44,0.05836988,"Rep Incumbent",-2.326,5.59,-0.64,1.437,-0.918,1.164,-0.596,1.862,NA,2.268,-0.854,NA,-0.698,NA,-0.851,1.618,NA,NA,NA,NA,NA,NA,-0.385,1.497,NA,1.149,NA,NA,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",0,0,0.654790464052778,0.66927545141434,0.569866397827489,6671756.64,2163824.75,446509.73,778147.78,4103998.74,50909.69,6333917.99,"M",2163824.75,377926.89,214934.85,1549343.93,4004.89,2141860.75,"M",-3.05,0.01472395,NA
2018,"House","2018_NC_10","David Brown","Patrick McHenry","cand141636","H8NC10097","C00649806","cand945","H4NC10047","C00393629",0.407,0.374,0.033072617,"Rep Incumbent",-3.044,3.514,-0.328,1.331,-1.084,0.684,-1.052,1.32,NA,1.15,-0.971,0.721,-0.822,1.251,-1.063,0.746,NA,1.064,NA,1.151,NA,1.06,-0.956,0.878,-0.441,0.311,NA,0.998,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,6,0.649391727493917,0.663186522731067,0.56999674585096,130009.98,3768164.83,3500,55792.99,70236.93,478.33,129496.16,"M",3768164.83,1918300,9242,859975,0,3897873.1,"M",-2,0.0118544,NA
2018,"House","2018_NC_11","Phillip Price","Mark Meadows","cand141169","H8NC11103","C00649277","cand43291","H2NC11080","C00503094",0.396,0.35,0.045586038299606,"Rep Incumbent",-3.33,4.65,-0.434,1.384,-1.203,0.988,-1.069,1.774,NA,1.347,NA,1.002,NA,1.247,-1.16,1.18,NA,1.196,NA,NA,NA,1.055,-0.903,1.637,-0.673,1.177,NA,1.663,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,2,0.758436787058161,0.693364925179279,0.658086970330572,237942.85,1914489.21,5382,105967.03,115632.79,0,232876.94,"M",1914489.21,488213.75,567693.62,831515.21,0,1429053.41,"M",-1.8,0.01040555,NA
2018,"House","2018_NC_12","Alma Adams","Paul Wright","cand160456","H4NC12100","C00546358","cand137078","H6NC12089","H6NC12089",0.731,0.707,0.02372817,"Dem Incumbent",-3.83,NA,-1.276,NA,-0.882,NA,-1.246,NA,-1.261,NA,-0.893,NA,-1.139,NA,-0.931,NA,-1.405,NA,-0.848,NA,-1.447,NA,-0.965,NA,-0.875,NA,-0.709,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",10,0,0.622342666356474,0.628988130313999,0.559498597676149,589889.17,0,458227.29,24128.03,107533.85,0,522313.06,"F",0,0,0,0,0,0,"M",0,-0.02120405,NA
2018,"House","2018_NC_13","Kathy Manning","Ted Budd","cand143200","H8NC13067","C00662577","cand137082","H6NC13129","C00614776",0.469,0.452,0.017119191861051,"Rep Incumbent",-3.306,4.82,-0.929,1.272,-0.752,1.173,-0.776,1.694,-0.8,1.415,NA,1.134,NA,1.433,-0.938,1.555,NA,1.352,NA,NA,NA,1.112,-1.357,1.407,NA,1.291,NA,1.091,"mod","nonmod","mod","nonmod","nonprog","nonprog",-2,0,0.681526559530289,0.656028230977902,0.582982691207698,4211689.46,2432467.17,390758.19,409642.59,2633652.65,323550.88,4206037.12,"F",2432467.17,923174.72,213983.6,1095918,0,2381821.24,"M",0.75,-0.0196421,NA
2018,"House","2018_ND_01","Mac Schneider","Kelly Armstrong","cand145230","H8ND00112","C00673533","cand144708","H8ND00096","C00670547",0.371,0.302,0.069420221,"Rep Incumbent",-2.759,3.758,-0.74,1.272,-1.009,0.95,-0.626,1.103,NA,0.967,NA,0.993,NA,1.088,-0.807,0.959,NA,1.145,NA,NA,NA,0.84,NA,1.199,NA,0.355,NA,1.764,"mod","mod","nonmod","mod","nonprog","nonprog",0,1,0.799295983546582,0.842571562041914,0.697680072681672,761526.66,1769588.98,120505.64,174969.7,460411.02,0,761526.66,"M",1769588.98,482544.24,67717.5,916604.63,1683.48,1653121.81,"M",-1.3,0.00490173,NA
2018,"House","2018_OH_01","Aftab Pureval","Steve Chabot","cand144734","H8OH01118","H8OH01118","cand1387","H8OH01043","C00301838",0.478,0.466,0.01151305295286,"Rep Incumbent",-3.825,3.625,-1.494,1.284,-1.015,0.924,-0.922,1.296,NA,1.194,-0.852,NA,-1.027,NA,-1.069,0.978,NA,1.06,NA,NA,NA,0.883,-1.015,1.101,NA,0.181,NA,0.897,"mod","nonmod","nonmod","nonmod","prog","nonprog",0,11,0.669356597600872,0.825096559287743,0.393687537767861,4144106.29,1949961.72,411861.56,857961.24,2622134.14,2700,4140079.89,"U",1949961.72,932524.88,86417.84,931019,0,3026091.86,"M",1.25,-0.02793805,NA
